Code postaux;Academie;Departement;Commune;Denomination principale;Patronyme;Secteur;Nombre total de classes;Nombre total d'eleves;Nombre d'eleves en pre-elementaire hors ULIS;Nombre d'eleves en elementaire hors ULIS;Nombre d'eleves en ULIS;Nombre d'eleves en CP hors ULIS;Nombre d'eleves en CE1 hors ULIS;Nombre d'eleves en CE2 hors ULIS;Nombre d'eleves en CM1 hors ULIS;Nombre d'eleves en CM2 hors ULIS;tri
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;MALHERBE;PUBLIC;19;447;179;268;0;53;55;52;50;58;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE;AMPERE;PUBLIC;13;318;76;242;0;41;52;57;44;48;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;LOUBAVITCH;PRIVE;3;49;19;30;0;5;7;6;1;11;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;MARIANNE COHN;PUBLIC;7;172;0;172;0;28;34;30;31;49;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE;DIDEROT;PUBLIC;8;200;86;114;0;25;28;22;19;20;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;JARDIN DE VILLE;PUBLIC;3;66;66;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;JEAN JAURES;PUBLIC;12;290;0;290;0;54;45;58;63;70;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;ANTHOARD;PUBLIC;12;279;0;279;0;49;53;72;46;59;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;BUFFON;PUBLIC;3;65;65;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;CORNELIE GEMOND;PUBLIC;4;87;87;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;INSTITUTION SAINT-BRUNO;PRIVE;15;386;121;265;0;50;48;57;56;54;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;SAINT JOSEPH;PRIVE;9;233;103;130;0;23;29;25;28;25;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;SAINT LAURENT;PUBLIC;3;66;28;38;0;12;3;9;7;7;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;SIMONE LAGRANGE;PUBLIC;14;309;120;189;0;37;42;42;39;29;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE;JEAN RACINE;PUBLIC;18;392;187;205;0;46;48;37;39;35;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;JULES VERNE;PUBLIC;5;126;126;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH VALLIER;PUBLIC;7;145;0;133;12;28;24;22;28;31;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;BERRIAT;PUBLIC;4;92;92;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;JEAN JAURES;PUBLIC;6;145;145;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;MENON;PUBLIC;10;218;0;218;0;39;42;45;50;42;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;NICOLAS CHORIER;PUBLIC;4;89;89;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE  SPECIALISEE PU;PAUL BERT;PUBLIC;18;362;126;206;30;50;34;32;46;44;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;BAYARD;PRIVE;10;257;82;175;0;30;41;33;40;31;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE;BIZANET;PUBLIC;13;288;77;199;12;32;39;45;32;51;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;LUCIE AUBRAC;PUBLIC;13;319;0;307;12;69;58;64;63;53;GRENOBLE-ISERE-GRENOBLE-38000
38000;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;F.ARTHAUD;PUBLIC;4;87;87;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38000
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;LA RAMPE;PUBLIC;6;102;102;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;LA FONTAINE;PUBLIC;9;141;0;141;0;28;29;27;21;36;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE D'APPLICATION P;JULES FERRY;PUBLIC;20;334;117;207;10;42;45;38;38;44;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;HOUILLE BLANCHE;PUBLIC;4;93;93;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;SAINTE MARIE DES CHARMILLES;PRIVE;5;116;41;75;0;18;16;15;11;15;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;LE LAC;PUBLIC;6;102;102;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;LES GENETS;PUBLIC;11;155;0;145;10;33;31;31;32;18;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;LES TREMBLES;PUBLIC;8;126;0;126;0;29;29;26;16;26;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;SAINT PIERRE DU RONDEAU;PRIVE;14;335;95;240;0;33;36;51;51;69;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;ALPHONSE DAUDET;PUBLIC;12;177;0;166;11;28;46;25;33;34;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;HOUILLE BLANCHE;PUBLIC;14;324;0;324;0;66;57;55;74;72;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;BAJATIERE;PUBLIC;7;154;0;143;11;36;24;22;31;30;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE;PUBLIC;9;163;0;163;0;37;26;29;45;26;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;LES FRENES;PUBLIC;5;80;80;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;SIDI BRAHIM;PUBLIC;5;130;130;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;GRAND CHATELET;PUBLIC;19;309;120;180;9;38;50;33;30;29;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PRIVEE;EXTERNAT NOTRE DAME;PRIVE;15;360;91;264;5;45;45;53;60;61;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;CHRISTOPHE TURC;PUBLIC;16;254;0;254;0;51;65;50;44;44;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;LE LAC;PUBLIC;10;149;0;149;0;30;29;31;28;31;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;LA FONTAINE;PUBLIC;4;69;69;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;LEON JOUHAUX;PUBLIC;23;399;151;248;0;55;51;45;51;46;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE;LIBERATION;PUBLIC;9;183;75;108;0;25;25;20;19;19;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;MARIE REYNOARD;PUBLIC;9;166;166;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;PAUL PAINLEVE;PUBLIC;5;110;110;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;PUBLIC;6;118;118;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;BAJATIERE;PUBLIC;3;76;76;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;LES BUTTES;PUBLIC;8;145;65;80;0;20;10;16;22;12;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE APPLICATION;ELISEE CHATIN;PUBLIC;18;424;159;265;0;59;52;39;53;62;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;PAUL PAINLEVE;PUBLIC;8;189;0;189;0;34;39;32;35;49;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE ELEMENTAIRE PUBLIQUE;SIDI BRAHIM;PUBLIC;8;192;0;192;0;35;35;43;43;36;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE D APPLICATION P;CLEMENCEAU;PUBLIC;17;381;146;223;12;46;42;38;46;51;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;BEAUVERT;PUBLIC;24;405;151;243;11;46;52;56;40;49;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;F.BUISSON;PUBLIC;18;369;145;207;17;49;33;46;40;39;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE MATERNELLE PUBLIQUE;ALPHONSE DAUDET;PUBLIC;7;124;124;0;0;0;0;0;0;0;GRENOBLE-ISERE-GRENOBLE-38100
38100;GRENOBLE;ISERE;GRENOBLE;ECOLE PRIMAIRE PUBLIQUE;LE VERDERET;PUBLIC;19;338;120;218;0;36;45;47;41;49;GRENOBLE-ISERE-GRENOBLE-38100
38650;GRENOBLE;ISERE;GRESSE-EN-VERCORS;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;21;5;16;0;2;4;0;5;5;GRENOBLE-ISERE-GRESSE-EN-VERCORS-38650
38320;GRENOBLE;ISERE;HERBEYS;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;7;173;59;114;0;25;23;19;21;26;GRENOBLE-ISERE-HERBEYS-38320
38540;GRENOBLE;ISERE;HEYRIEUX;ECOLE ELEMENTAIRE PRIVEE;DON BOSCO;PRIVE;4;92;38;54;0;15;12;8;10;9;GRENOBLE-ISERE-HEYRIEUX-38540
38540;GRENOBLE;ISERE;HEYRIEUX;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS PASTEUR;PUBLIC;10;230;0;230;0;40;58;45;39;48;GRENOBLE-ISERE-HEYRIEUX-38540
38540;GRENOBLE;ISERE;HEYRIEUX;ECOLE MATERNELLE PUBLIQUE;F. DOLTO;PUBLIC;6;157;157;0;0;0;0;0;0;0;GRENOBLE-ISERE-HEYRIEUX-38540
38118;GRENOBLE;ISERE;HIERES-SUR-AMBY;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;5;123;50;73;0;11;18;16;9;19;GRENOBLE-ISERE-HIERES-SUR-AMBY-38118
38750;GRENOBLE;ISERE;HUEZ;ECOLE PRIMAIRE PUBLIQUE;LES CIMES;PUBLIC;4;71;29;42;0;6;7;10;7;12;GRENOBLE-ISERE-HUEZ-38750
38140;GRENOBLE;ISERE;IZEAUX;ECOLE MATERNELLE PUBLIQUE;LE CLOS;PUBLIC;3;74;74;0;0;0;0;0;0;0;GRENOBLE-ISERE-IZEAUX-38140
38140;GRENOBLE;ISERE;IZEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LES CORDONNIERS DE LA RAVAGEUS;PUBLIC;5;120;0;120;0;24;22;21;29;24;GRENOBLE-ISERE-IZEAUX-38140
38160;GRENOBLE;ISERE;IZERON;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;3;79;23;56;0;9;8;18;13;8;GRENOBLE-ISERE-IZERON-38160
38280;GRENOBLE;ISERE;JANNEYRIAS;ECOLE PRIMAIRE PUBLIQUE;DES FLEURS;PUBLIC;8;200;68;132;0;28;27;25;22;30;GRENOBLE-ISERE-JANNEYRIAS-38280
38270;GRENOBLE;ISERE;JARCIEU;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;5;117;39;78;0;17;12;8;18;23;GRENOBLE-ISERE-JARCIEU-38270
38200;GRENOBLE;ISERE;JARDIN;ECOLE ELEMENTAIRE PUBLIQUE;MARC LENTILLON;PUBLIC;5;113;0;113;0;18;26;21;23;25;GRENOBLE-ISERE-JARDIN-38200
38200;GRENOBLE;ISERE;JARDIN;ECOLE MATERNELLE PUBLIQUE;LE PETIT PRINCE;PUBLIC;3;70;70;0;0;0;0;0;0;0;GRENOBLE-ISERE-JARDIN-38200
38560;GRENOBLE;ISERE;JARRIE;ECOLE MATERNELLE PUBLIQUE;VICTOR PIGNAT;PUBLIC;3;72;72;0;0;0;0;0;0;0;GRENOBLE-ISERE-JARRIE-38560
38560;GRENOBLE;ISERE;JARRIE;ECOLE ELEMENTAIRE PUBLIQUE;LE LOUVAROU;PUBLIC;6;130;0;130;0;24;28;22;30;26;GRENOBLE-ISERE-JARRIE-38560
38560;GRENOBLE;ISERE;JARRIE;ECOLE MATERNELLE PUBLIQUE;LE LOUVAROU;PUBLIC;3;63;63;0;0;0;0;0;0;0;GRENOBLE-ISERE-JARRIE-38560
38560;GRENOBLE;ISERE;JARRIE;ECOLE ELEMENTAIRE PUBLIQUE;LES CHABERTS;PUBLIC;3;71;0;71;0;13;15;14;17;12;GRENOBLE-ISERE-JARRIE-38560
38560;GRENOBLE;ISERE;JARRIE;ECOLE ELEMENTAIRE PUBLIQUE;VICTOR PIGNAT;PUBLIC;4;70;0;59;11;9;8;12;9;21;GRENOBLE-ISERE-JARRIE-38560
38470;GRENOBLE;ISERE;L'ALBENC;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;6;141;35;106;0;16;16;28;23;23;GRENOBLE-ISERE-L'ALBENC-38470
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE MATERNELLE PUBLIQUE;L. PERGAUD GS 19;PUBLIC;5;111;111;0;0;0;0;0;0;0;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE PRIMAIRE PUBLIQUE;LA PEUPLERAIE   GS 11;PUBLIC;15;344;125;211;8;37;40;54;45;35;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE ELEMENTAIRE PUBLIQUE;COTEAU DE CHASSE GS 16;PUBLIC;10;221;0;208;13;39;44;47;42;36;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE MATERNELLE PUBLIQUE;COTEAU DE CHASSE GS 16;PUBLIC;5;129;129;0;0;0;0;0;0;0;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE MATERNELLE PUBLIQUE;LES FAUVETTES   GS 17;PUBLIC;5;122;122;0;0;0;0;0;0;0;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE ELEMENTAIRE PUBLIQUE;L. PERGAUD GS 19;PUBLIC;10;222;10;212;0;42;44;37;40;49;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE PRIMAIRE D'APPLICATION P;LES CHARDONNERETS;PUBLIC;18;343;121;198;24;40;44;37;40;37;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE MATERNELLE PUBLIQUE;LES TROIS VALLONS   GS 15;PUBLIC;3;66;66;0;0;0;0;0;0;0;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE ELEMENTAIRE PUBLIQUE;LES TROIS VALLONS   GS 15;PUBLIC;7;137;0;125;12;19;24;25;29;28;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE PRIMAIRE PUBLIQUE;LE PETIT PRINCE   GS 20;PUBLIC;13;323;120;203;0;34;44;43;40;42;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE ELEMENTAIRE PUBLIQUE;LES FAUVETTES   GS 17;PUBLIC;9;215;0;215;0;33;46;40;55;41;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38080;GRENOBLE;ISERE;L'ISLE-D'ABEAU;ECOLE ELEMENTAIRE PRIVEE;SAINTE LUCIE;PRIVE;10;269;104;165;0;36;42;29;28;30;GRENOBLE-ISERE-L'ISLE-D'ABEAU-38080
38390;GRENOBLE;ISERE;LA BALME-LES-GROTTES;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;4;88;68;20;0;20;0;0;0;0;GRENOBLE-ISERE-LA BALME-LES-GROTTES-38390
38110;GRENOBLE;ISERE;LA BATIE-MONTGASCON;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;9;219;77;142;0;20;31;35;28;28;GRENOBLE-ISERE-LA BATIE-MONTGASCON-38110
38500;GRENOBLE;ISERE;LA BUISSE;ECOLE ELEMENTAIRE PUBLIQUE;MILLE CHEMINS;PUBLIC;10;251;0;251;0;43;47;54;54;53;GRENOBLE-ISERE-LA BUISSE-38500
38500;GRENOBLE;ISERE;LA BUISSE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;5;117;117;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA BUISSE-38500
38530;GRENOBLE;ISERE;LA BUISSIERE;ECOLE ELEMENTAIRE PUBLIQUE;LES DAUPHINS;PUBLIC;3;71;0;71;0;23;20;22;6;0;GRENOBLE-ISERE-LA BUISSIERE-38530
38110;GRENOBLE;ISERE;LA CHAPELLE-DE-LA-TOUR;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;8;208;68;140;0;32;30;23;24;31;GRENOBLE-ISERE-LA CHAPELLE-DE-LA-TOUR-38110
38150;GRENOBLE;ISERE;LA CHAPELLE-DE-SURIEU;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;74;0;74;0;0;8;20;25;21;GRENOBLE-ISERE-LA CHAPELLE-DE-SURIEU-38150
38580;GRENOBLE;ISERE;LA CHAPELLE-DU-BARD;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;3;55;31;24;0;4;6;7;5;2;GRENOBLE-ISERE-LA CHAPELLE-DU-BARD-38580
38190;GRENOBLE;ISERE;LA COMBE-DE-LANCEY;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;3;61;23;38;0;9;10;7;5;7;GRENOBLE-ISERE-LA COMBE-DE-LANCEY-38190
38260;GRENOBLE;ISERE;LA COTE-SAINT-ANDRE;ECOLE PRIMAIRE;ECOLE PRIMAIRE PUBLIQUE;PUBLIC;10;220;71;137;12;22;22;37;24;32;GRENOBLE-ISERE-LA COTE-SAINT-ANDRE-38260
38260;GRENOBLE;ISERE;LA COTE-SAINT-ANDRE;ECOLE ELEMENTAIRE PRIVEE;SAINT FRANCOIS;PRIVE;13;314;84;220;10;33;37;42;50;58;GRENOBLE-ISERE-LA COTE-SAINT-ANDRE-38260
38530;GRENOBLE;ISERE;LA FLACHERE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;3;63;63;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA FLACHERE-38530
38590;GRENOBLE;ISERE;LA FORTERESSE;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;1;21;9;12;0;12;0;0;0;0;GRENOBLE-ISERE-LA FORTERESSE-38590
38260;GRENOBLE;ISERE;LA FRETTE;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;4;83;33;50;0;10;14;8;9;9;GRENOBLE-ISERE-LA FRETTE-38260
38350;GRENOBLE;ISERE;LA MORTE;ECOLE PRIMAIRE;;PUBLIC;2;19;7;12;0;4;2;5;0;1;GRENOBLE-ISERE-LA MORTE-38350
38770;GRENOBLE;ISERE;LA MOTTE-D'AVEILLANS;ECOLE PRIMAIRE PUBLIQUE;LE BOURG;PUBLIC;6;141;48;93;0;20;22;15;17;19;GRENOBLE-ISERE-LA MOTTE-D'AVEILLANS-38770
38770;GRENOBLE;ISERE;LA MOTTE-SAINT-MARTIN;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;25;14;11;0;2;3;3;2;1;GRENOBLE-ISERE-LA MOTTE-SAINT-MARTIN-38770
38350;GRENOBLE;ISERE;LA MURE;ECOLE ELEMENTAIRE PUBLIQUE;LES BASTIONS;PUBLIC;4;84;0;84;0;18;12;20;17;17;GRENOBLE-ISERE-LA MURE-38350
38350;GRENOBLE;ISERE;LA MURE;ECOLE MATERNELLE PUBLIQUE;PEROUZAT;PUBLIC;2;51;51;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA MURE-38350
38350;GRENOBLE;ISERE;LA MURE;ECOLE MATERNELLE PUBLIQUE;LES BASTIONS;PUBLIC;2;48;48;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA MURE-38350
38350;GRENOBLE;ISERE;LA MURE;ECOLE ELEMENTAIRE PRIVEE;SAINTE THERESE;PRIVE;7;159;49;110;0;15;24;25;23;23;GRENOBLE-ISERE-LA MURE-38350
38350;GRENOBLE;ISERE;LA MURE;ECOLE ELEMENTAIRE PUBLIQUE;LES CAPUCINS;PUBLIC;6;109;0;98;11;18;23;22;16;19;GRENOBLE-ISERE-LA MURE-38350
38140;GRENOBLE;ISERE;LA MURETTE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;2;56;56;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA MURETTE-38140
38140;GRENOBLE;ISERE;LA MURETTE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;4;83;0;83;0;17;15;12;14;25;GRENOBLE-ISERE-LA MURETTE-38140
38570;GRENOBLE;ISERE;LA PIERRE;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;4;96;32;64;0;9;17;12;9;17;GRENOBLE-ISERE-LA PIERRE-38570
38210;GRENOBLE;ISERE;LA RIVIERE;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;4;80;25;55;0;11;11;15;8;10;GRENOBLE-ISERE-LA RIVIERE-38210
38350;GRENOBLE;ISERE;LA SALLE-EN-BEAUMONT;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;32;17;15;0;4;5;3;3;0;GRENOBLE-ISERE-LA SALLE-EN-BEAUMONT-38350
38840;GRENOBLE;ISERE;LA SONE;ECOLE PRIMAIRE;LE VILLAGE;PUBLIC;2;33;16;17;0;2;7;4;4;0;GRENOBLE-ISERE-LA SONE-38840
38340;GRENOBLE;ISERE;LA SURE EN CHARTREUSE;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;4;98;45;53;0;12;6;8;15;12;GRENOBLE-ISERE-LA SURE EN CHARTREUSE-38340
38660;GRENOBLE;ISERE;LA TERRASSE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;6;146;0;146;0;25;28;28;27;38;GRENOBLE-ISERE-LA TERRASSE-38660
38660;GRENOBLE;ISERE;LA TERRASSE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;3;71;71;0;0;0;0;0;0;0;GRENOBLE-ISERE-LA TERRASSE-38660
38110;GRENOBLE;ISERE;LA TOUR-DU-PIN;ECOLE ELEMENTAIRE PRIVEE;SAINT JOSEPH;PRIVE;18;414;153;249;12;50;49;49;47;54;GRENOBLE-ISERE-LA TOUR-DU-PIN-38110
38110;GRENOBLE;ISERE;LA TOUR-DU-PIN;ECOLE PRIMAIRE PUBLIQUE;JEAN ROSTAND;PUBLIC;7;143;49;94;0;18;11;19;26;20;GRENOBLE-ISERE-LA TOUR-DU-PIN-38110
